"year","f_A","m_M","m_F","sr_A","int_mig","iim_M","iim_F","iom_M","iom_F","idm_M","idm_F","odm_M","odm_F"
NA,"fertility","mortality","mortality","sex ratio at birth","internal migration change","net international in-migrants","net international in-migrants","net international out-migrants","net international out-migrants","domestic in-migration","domestic in-migration","domestic out-migration","domestic out-migration"
NA,"Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
NA,NA,"male","female",NA,"Total","male","female","male","female","male","female","male","female"
2020,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2021,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2022,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2023,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2024,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2025,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2026,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2027,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2028,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2029,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2030,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2031,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2032,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2033,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2034,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2035,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2036,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2037,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2038,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2039,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2040,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2041,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2042,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2043,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2044,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2045,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2046,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2047,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2048,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2049,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2050,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2051,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2052,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2053,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2054,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2055,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2056,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2057,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2058,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2059,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2060,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2061,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2062,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2063,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2064,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2065,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2066,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2067,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2068,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2069,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2070,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2071,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2072,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2073,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2074,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2075,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2076,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2077,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2078,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2079,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2080,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2081,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2082,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2083,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2084,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2085,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2086,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2087,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2088,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2089,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2090,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2091,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
2092,"1.914142109","64.59554372","73.17178053","104.009840098401","1","487.2","318","1136.6","1484.8","1","1","1","1"
